"'NULL'","13","3","1","86","0","1","1989-06-09","0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","3","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","4","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","5","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","6","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","7","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","11","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","12","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","13","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","14","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","15","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","16","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","236","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","492","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","493","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","494","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","512","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2073","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2074","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2075","86","0","1","1","0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2079","86","0","1","2","0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2080","86","0","1","2","0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2081","86","0","1","2","0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2082","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2083","86","0","0",,"0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2084","86","0","1","2","0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2095","86","0","1","20","0","0","NULL","'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","18","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","19","173","0","1","1","0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","20","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","21","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","22","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","23","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","24","173","0","1",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","25","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","26","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","27","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","28","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","482","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","487","173","0","1","1","0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","514","173","0","1","20","0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","515","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","1073","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","1074","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2090","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
"'NULL'","13","3","2091","173","0","0",,"0","0",NULL,"'NULL'","'NULL'","1","0","1"
